source,target,type,weight
185617,75816,undirected,0.25
185617,4989,undirected,0.25
185617,112729,undirected,0.5
185617,155076,undirected,0.25
185617,87298,undirected,0.5
185617,160233,undirected,0.25
185617,140104,undirected,0.25
185617,69704,undirected,0.1
185617,186309,undirected,0.25
185617,4728,undirected,0.25
185617,8809,undirected,0.16666666666666666
185617,71677,undirected,0.5
185617,142797,undirected,0.25
185617,58803,undirected,0.1
185617,108928,undirected,0.125
185617,8927,undirected,0.3333333333333333
185617,58655,undirected,0.25
185617,137616,undirected,0.125
185617,3965,undirected,0.16666666666666666
185617,168962,undirected,0.16666666666666666
185617,81142,undirected,0.125
185617,134881,undirected,0.25
185617,112112,undirected,0.25
185617,139397,undirected,0.3333333333333333
185617,157371,undirected,0.125
185617,199155,undirected,0.3333333333333333
185617,136540,undirected,0.25
185617,69356,undirected,0.1
185617,5168,undirected,0.125
185617,50821,undirected,0.125
185617,106423,undirected,0.3333333333333333
185617,183435,undirected,0.16666666666666666
185617,139655,undirected,0.1
185617,176845,undirected,0.25
185617,107987,undirected,0.16666666666666666
185617,45880,undirected,0.16666666666666666
4834,1968,undirected,0.37087390828160416
4834,6316,undirected,0.11518998391512258
4834,3504,undirected,0.3625575695818188
4834,106468,undirected,0.25
4834,1816,undirected,0.25
4834,72,undirected,0.33208019606522765
4834,70344,undirected,0.17299271141392136
4834,42002,undirected,0.1665741511631924
4834,5773,undirected,0.43062816097744916
4834,1409,undirected,0.14829856059042598
4834,31747,undirected,0.25
4834,753,undirected,0.16666666666666666
4834,189203,undirected,0.15648608646431475
4834,2496,undirected,0.26016760192084437
4834,6296,undirected,0.4077434341567359
4834,5437,undirected,0.16666666666666666
4834,89112,undirected,0.5
4834,2738,undirected,0.25
4834,3596,undirected,0.5788287614163061
4834,1963,undirected,0.3610550337985398
4834,2472,undirected,0.5
4834,194750,undirected,0.1
4834,2051,undirected,0.1849000654084097
4834,55782,undirected,0.16666666666666666
4834,3088,undirected,0.25
4834,4368,undirected,0.5
4834,86345,undirected,0.5
4834,197965,undirected,0.5
4834,75816,undirected,0.5
4834,4989,undirected,0.8071475974782082
4834,5602,undirected,0.25
4834,122731,undirected,0.5493612827995784
4834,150262,undirected,0.125
4834,156371,undirected,0.5
4834,112729,undirected,0.25
4834,1911,undirected,0.5471037316861697
4834,2396,undirected,0.23737373737373738
4834,138702,undirected,0.13297782981220876
4834,30810,undirected,0.26795083484414045
4834,3076,undirected,0.6549910162046375
4834,87298,undirected,0.2921116695613465
4834,160233,undirected,0.5
4834,2054,undirected,0.14145094651455256
4834,140104,undirected,0.5
4834,148667,undirected,0.6399999999999999
4834,69704,undirected,0.1386750490563073
4834,118202,undirected,0.125
4834,81847,undirected,0.09984157163543056
4834,52287,undirected,0.0717713601629082
4834,184469,undirected,0.5
4834,256,undirected,0.2594439529029987
4834,2001,undirected,0.17389054516934482
4834,186309,undirected,0.5
4834,69644,undirected,0.09938079899999064
4834,4728,undirected,0.7099912585482403
4834,8809,undirected,0.25
4834,94266,undirected,0.25
4834,71677,undirected,0.25
4834,8927,undirected,0.16666666666666666
4834,167470,undirected,0.19908871533272232
4834,58655,undirected,0.5547001962252291
4834,2507,undirected,0.25
4834,33669,undirected,0.16666666666666666
4834,142997,undirected,0.2609410849187026
4834,2060,undirected,0.7465173145315427
4834,175527,undirected,0.25
4834,112112,undirected,0.5
4834,130426,undirected,0.25
4834,188189,undirected,0.16666666666666666
4834,139397,undirected,0.16666666666666666
4834,90702,undirected,0.5
4834,199155,undirected,0.16666666666666666
4834,136540,undirected,0.5
4834,26567,undirected,0.6666666666666666
4834,5168,undirected,0.16666666666666666
4834,3266,undirected,0.1515532225168501
4834,127130,undirected,0.5
4834,5438,undirected,0.3223291856101521
4834,106423,undirected,0.16666666666666666
4834,70663,undirected,0.25
4834,47538,undirected,0.125
4834,586,undirected,0.35233437414142454
4834,121545,undirected,0.16666666666666666
4834,3536,undirected,0.23535882851775525
4834,47736,undirected,0.5
4834,3254,undirected,0.7715550063967611
4834,194448,undirected,0.25
4834,176845,undirected,0.5
4834,26778,undirected,0.5
4834,5303,undirected,0.2421000623531261
4834,87790,undirected,0.16666666666666666
128488,173,undirected,0.35938684737465065
128488,177469,undirected,0.125
128488,130182,undirected,0.1
128488,25778,undirected,0.3
128488,130750,undirected,0.125
128488,186057,undirected,0.125
128488,198009,undirected,0.08333333333333333
128488,4821,undirected,0.16900457559663112
128488,192551,undirected,0.21587981588057642
128488,171455,undirected,0.3333333333333333
128488,174457,undirected,0.15000000000000002
128488,26696,undirected,0.18161701013972514
128488,170945,undirected,0.13276572694811295
128488,136812,undirected,0.08333333333333333
128488,6611,undirected,0.125
128488,1968,undirected,0.17585149208448347
128488,187793,undirected,0.125
128488,7021,undirected,0.1
128488,8947,undirected,0.14570286521201287
128488,197689,undirected,0.19922220626040973
128488,183863,undirected,0.125
128488,163110,undirected,0.1301582746911937
128488,201282,undirected,0.125
128488,77189,undirected,0.12255267066907438
128488,3504,undirected,0.13908440510881062
128488,171663,undirected,0.1
128488,159419,undirected,0.13333333333333333
128488,189775,undirected,0.25
128488,116519,undirected,0.25
128488,1816,undirected,0.1
128488,3950,undirected,0.15434872662825794
128488,179871,undirected,0.1
128488,189909,undirected,0.08333333333333333
128488,197207,undirected,0.3701302261333444
128488,70344,undirected,0.1
128488,106059,undirected,0.1
128488,198457,undirected,0.125
128488,31165,undirected,0.3
128488,196167,undirected,0.1
128488,1409,undirected,0.10520808583685028
128488,1228,undirected,0.21054979088619166
128488,92522,undirected,0.125
128488,116102,undirected,0.125
128488,171339,undirected,0.16666666666666666
128488,96693,undirected,0.18955885008804477
128488,668,undirected,0.125
128488,197297,undirected,0.125
128488,5235,undirected,0.2579660047266503
128488,127565,undirected,0.14813121596360826
128488,78934,undirected,0.2
128488,191775,undirected,0.1249306939715092
128488,143355,undirected,0.1546347687762969
128488,101864,undirected,0.1312700761669864
128488,6149,undirected,0.1251124155756147
128488,100717,undirected,0.08333333333333333
128488,183457,undirected,0.1495002762346446
128488,106072,undirected,0.12978363992561243
128488,84985,undirected,0.08333333333333333
128488,116869,undirected,0.1
128488,185611,undirected,0.125
128488,184061,undirected,0.125
128488,179653,undirected,0.125
128488,122048,undirected,0.39999999999999997
128488,193049,undirected,0.08333333333333333
128488,141998,undirected,0.16666666666666666
128488,189203,undirected,0.2580958553630798
128488,206293,undirected,0.08333333333333333
128488,126420,undirected,0.16606633453432973
128488,198685,undirected,0.08333333333333333
128488,337,undirected,0.1927940857994432
128488,3519,undirected,0.2
128488,63826,undirected,0.3311589741586163
128488,161288,undirected,0.1
128488,49856,undirected,0.2
128488,4209,undirected,0.125
128488,199868,undirected,0.125
128488,192323,undirected,0.125
128488,201600,undirected,0.125
128488,183557,undirected,0.2
128488,5437,undirected,0.08333333333333333
128488,126227,undirected,0.125
128488,117710,undirected,0.2
128488,761,undirected,0.15616041249232124
128488,171207,undirected,0.1705720598052533
128488,197955,undirected,0.1
128488,164677,undirected,0.125
128488,164481,undirected,0.08333333333333333
128488,55112,undirected,0.1111111111111111
128488,56775,undirected,0.18171574231693088
128488,2738,undirected,0.1
128488,42385,undirected,0.5625
128488,91199,undirected,0.11433239009500587
128488,147336,undirected,0.08333333333333333
128488,105357,undirected,0.125
128488,184339,undirected,0.2
128488,1963,undirected,0.12863517616503095
128488,5066,undirected,0.16733879624065884
128488,126305,undirected,0.1
128488,121300,undirected,0.125
128488,169180,undirected,0.16666666666666666
128488,182767,undirected,0.375
128488,118185,undirected,0.1
128488,91529,undirected,0.3010229498280273
128488,169298,undirected,0.1987310169400265
128488,27473,undirected,0.14285714285714285
128488,32211,undirected,0.5
128488,4475,undirected,0.13263429546474534
128488,76277,undirected,0.08333333333333333
128488,48043,undirected,0.13666617513784202
128488,141400,undirected,0.125
128488,197721,undirected,0.1
128488,161988,undirected,0.1
128488,162396,undirected,0.16273683437971334
128488,190525,undirected,0.125
128488,125630,undirected,0.125
128488,157571,undirected,0.1
128488,110453,undirected,0.2182702425861168
128488,151,undirected,0.24992966002205436
128488,192645,undirected,0.2
128488,206317,undirected,0.125
128488,175239,undirected,0.274639759039326
128488,40752,undirected,0.1
128488,181123,undirected,0.08333333333333333
128488,191425,undirected,0.3603749850782236
128488,142659,undirected,0.25
128488,200398,undirected,0.16666666666666666
128488,165801,undirected,0.1
128488,176409,undirected,0.2
128488,133235,undirected,0.125
128488,84098,undirected,0.125
128488,121061,undirected,0.1629670690129016
128488,177275,undirected,0.26666666666666666
128488,196125,undirected,0.2657455355319679
128488,6989,undirected,0.375
128488,104841,undirected,0.14711582790921165
128488,7341,undirected,0.375
128488,204568,undirected,0.08333333333333333
128488,187861,undirected,0.25
128488,58107,undirected,0.1441967112888097
128488,172165,undirected,0.08333333333333333
128488,146992,undirected,0.08333333333333333
128488,193405,undirected,0.125
128488,3783,undirected,0.25
128488,192753,undirected,0.38444611365552706
128488,150262,undirected,0.09523809523809523
128488,131180,undirected,0.3048253902130178
128488,176923,undirected,0.3720358476214951
128488,112729,undirected,0.13189379498051612
128488,277,undirected,0.19246799123121439
128488,2396,undirected,0.10240393057089614
128488,6396,undirected,0.1
128488,202453,undirected,0.07142857142857142
128488,32300,undirected,0.1
128488,55814,undirected,0.15269288915036486
128488,138702,undirected,0.0625
128488,112811,undirected,0.14992258064000405
128488,85796,undirected,0.3988217942006326
128488,130482,undirected,0.1849000654084097
128488,180567,undirected,0.2
128488,51917,undirected,0.1487583014761345
128488,179167,undirected,0.08333333333333333
128488,176355,undirected,0.34010601298100096
128488,116720,undirected,0.08333333333333333
128488,167522,undirected,0.125
128488,155076,undirected,0.125
128488,87298,undirected,0.16985585204230025
128488,103598,undirected,0.125
128488,159303,undirected,0.1435609838973005
128488,111659,undirected,0.12828541796134407
128488,227,undirected,0.2959181771496431
128488,80083,undirected,0.07822247995972736
128488,141158,undirected,0.25
128488,193894,undirected,0.3287979746107146
128488,186435,undirected,0.125
128488,47,undirected,0.1804277428124927
128488,201678,undirected,0.125
128488,189871,undirected,0.125
128488,90154,undirected,0.1316562728442983
128488,3082,undirected,0.34608263476367307
128488,84972,undirected,0.125
128488,176103,undirected,0.12401300157419529
128488,69729,undirected,0.07142857142857142
128488,52287,undirected,0.09772933616343649
128488,196283,undirected,0.08333333333333333
128488,160684,undirected,0.2201430421860537
128488,68959,undirected,0.16666666666666666
128488,79471,undirected,0.125
128488,2001,undirected,0.5515115877270163
128488,103749,undirected,0.125
128488,113933,undirected,0.26419930544745057
128488,127126,undirected,0.1
128488,51486,undirected,0.25
128488,93563,undirected,0.36213616723145475
128488,69644,undirected,0.09629604887931766
128488,176265,undirected,0.2663648367265167
128488,154,undirected,0.14803627385932477
128488,161990,undirected,0.3
128488,178877,undirected,0.1
128488,199970,undirected,0.125
128488,116066,undirected,0.25
128488,130208,undirected,0.1
128488,71677,undirected,0.1
128488,117356,undirected,0.25
128488,142797,undirected,0.125
128488,58803,undirected,0.5320118856009278
128488,164471,undirected,0.375
128488,191237,undirected,0.1
128488,108928,undirected,0.3355863134875025
128488,122333,undirected,0.2
128488,8927,undirected,0.26666666666666666
128488,188953,undirected,0.09221688797231976
128488,176945,undirected,0.16604009803261383
128488,6534,undirected,0.15057440837208383
128488,77615,undirected,0.25
128488,190981,undirected,0.375
128488,74688,undirected,0.13208753551508298
128488,137616,undirected,0.5603155257282213
128488,33669,undirected,0.1245775133156247
128488,3965,undirected,0.1
128488,166126,undirected,0.25
128488,8968,undirected,0.406725917391042
128488,83232,undirected,0.1
128488,193363,undirected,0.25
128488,179045,undirected,0.3328913754431612
128488,134033,undirected,0.125
128488,72113,undirected,0.125
128488,3755,undirected,0.4385335001179551
128488,31437,undirected,0.125
128488,189117,undirected,0.16666666666666666
128488,168962,undirected,0.34024504779141734
128488,81142,undirected,0.2
128488,134881,undirected,0.16617574758359693
128488,57370,undirected,0.3118072100894017
128488,1366,undirected,0.125
128488,119689,undirected,0.13333333333333333
128488,5934,undirected,0.16169041669088863
128488,176175,undirected,0.125
128488,185127,undirected,0.1
128488,170537,undirected,0.16598220107795064
128488,3433,undirected,0.25
128488,4810,undirected,0.125
128488,139397,undirected,0.08333333333333333
128488,176903,undirected,0.1
128488,202433,undirected,0.1
128488,3951,undirected,0.125
128488,157371,undirected,0.2
128488,130111,undirected,0.2
128488,4917,undirected,0.125
128488,199155,undirected,0.08333333333333333
128488,147432,undirected,0.1
128488,6820,undirected,0.2
128488,69356,undirected,0.3988217942006326
128488,780,undirected,0.3037089389333595
128488,50821,undirected,0.2627231346185799
128488,133547,undirected,0.125
128488,63853,undirected,0.07517640165488822
128488,141964,undirected,0.12436708454077276
128488,185383,undirected,0.1
128488,144312,undirected,0.3727894791248665
128488,198901,undirected,0.3333333333333333
128488,100442,undirected,0.2
128488,139233,undirected,0.1
128488,3266,undirected,0.3
128488,157106,undirected,0.375
128488,6809,undirected,0.125
128488,5438,undirected,0.125565588212645
128488,106423,undirected,0.08333333333333333
128488,73099,undirected,0.125
128488,47484,undirected,0.25
128488,110916,undirected,0.1
128488,133349,undirected,0.125
128488,42638,undirected,0.1
128488,58246,undirected,0.125
128488,47538,undirected,0.21728942535053544
128488,128161,undirected,0.25
128488,180317,undirected,0.2
128488,183331,undirected,0.1
128488,183435,undirected,0.33235149516719387
128488,1953,undirected,0.49591625981841636
128488,139655,undirected,0.2198229916341935
128488,170817,undirected,0.14890907643081486
128488,5854,undirected,0.26655140119049414
128488,179779,undirected,0.37440143617072114
128488,3536,undirected,0.11877796410661685
128488,203547,undirected,0.1
128488,183847,undirected,0.1
128488,164667,undirected,0.125
128488,180117,undirected,0.125
128488,178345,undirected,0.125
128488,90719,undirected,0.19557883896547257
128488,6016,undirected,0.6643043941330059
128488,194448,undirected,0.15765893857844426
128488,1615,undirected,0.1652763190862724
128488,3509,undirected,0.125
128488,176129,undirected,0.1
128488,197119,undirected,0.125
128488,121188,undirected,0.08333333333333333
128488,107987,undirected,0.1
128488,45880,undirected,0.1
128488,190167,undirected,0.125
176409,8947,undirected,0.25
176409,187489,undirected,0.16666666666666666
176409,179871,undirected,0.3333333333333333
176409,127565,undirected,0.125
176409,124300,undirected,0.16666666666666666
176409,139289,undirected,0.16666666666666666
176409,184669,undirected,0.16666666666666666
176409,167402,undirected,0.16666666666666666
176409,198685,undirected,0.25
176409,63826,undirected,0.25
176409,161288,undirected,0.125
176409,175043,undirected,0.16666666666666666
176409,136796,undirected,0.16666666666666666
176409,181123,undirected,0.25
176409,133235,undirected,0.16666666666666666
176409,196125,undirected,0.5
176409,7341,undirected,0.25
176409,192753,undirected,0.125
176409,131180,undirected,0.25
176409,112729,undirected,0.125
176409,6396,undirected,0.3333333333333333
176409,115242,undirected,0.1
176409,85796,undirected,0.08333333333333333
176409,180567,undirected,0.1
176409,51917,undirected,0.3333333333333333
176409,155076,undirected,0.16666666666666666
176409,87298,undirected,0.125
176409,133331,undirected,0.16666666666666666
176409,69704,undirected,0.08333333333333333
176409,90154,undirected,0.25
176409,199888,undirected,0.16666666666666666
176409,160354,undirected,0.16666666666666666
176409,93563,undirected,0.1
176409,116066,undirected,0.125
176409,71677,undirected,0.125
176409,117356,undirected,0.125
176409,142797,undirected,0.16666666666666666
176409,58803,undirected,0.2
176409,191237,undirected,0.3333333333333333
176409,108928,undirected,0.1
176409,8927,undirected,0.1
176409,137616,undirected,0.25
176409,3965,undirected,0.125
176409,168962,undirected,0.3333333333333333
176409,81142,undirected,0.25
176409,134881,undirected,0.16666666666666666
176409,139397,undirected,0.1
176409,157371,undirected,0.5
176409,199155,undirected,0.1
176409,69356,undirected,0.2
176409,50821,undirected,0.25
176409,141964,undirected,0.25
176409,106423,undirected,0.1
176409,183435,undirected,0.125
176409,139655,undirected,0.375
176409,121188,undirected,0.25
176409,107987,undirected,0.125
176409,45880,undirected,0.125
133235,3504,undirected,0.25
133235,161012,undirected,0.16666666666666666
133235,196125,undirected,0.16666666666666666
133235,7341,undirected,0.16666666666666666
133235,4951,undirected,0.16666666666666666
133235,112729,undirected,0.25
133235,2396,undirected,0.16666666666666666
133235,138702,undirected,0.1
133235,155076,undirected,0.5
133235,87298,undirected,0.25
133235,71677,undirected,0.25
133235,142797,undirected,0.5
133235,58803,undirected,0.125
133235,108928,undirected,0.22116189447110662
133235,8927,undirected,0.16666666666666666
133235,137616,undirected,0.16666666666666666
133235,3965,undirected,0.25
133235,168962,undirected,0.25
133235,81142,undirected,0.16666666666666666
133235,134881,undirected,0.5
133235,139397,undirected,0.16666666666666666
133235,157371,undirected,0.16666666666666666
133235,199155,undirected,0.16666666666666666
133235,69356,undirected,0.125
133235,50821,undirected,0.16666666666666666
133235,106423,undirected,0.16666666666666666
133235,183435,undirected,0.25
133235,139655,undirected,0.125
133235,107987,undirected,0.25
133235,45880,undirected,0.25
196125,177469,undirected,0.16666666666666666
196125,130182,undirected,0.125
196125,25778,undirected,0.2
196125,130750,undirected,0.16666666666666666
196125,186057,undirected,0.16666666666666666
196125,198009,undirected,0.1
196125,173035,undirected,0.125
196125,174457,undirected,0.125
196125,170945,undirected,0.25
196125,136812,undirected,0.1
196125,187793,undirected,0.16666666666666666
196125,8947,undirected,0.25
196125,187489,undirected,0.16666666666666666
196125,183863,undirected,0.16666666666666666
196125,201282,undirected,0.16666666666666666
196125,77189,undirected,0.125
196125,189775,undirected,0.3333333333333333
196125,116519,undirected,0.3333333333333333
196125,1816,undirected,0.125
196125,147460,undirected,0.1
196125,3950,undirected,0.16666666666666666
196125,179871,undirected,0.3333333333333333
196125,189909,undirected,0.1
196125,197207,undirected,0.3333333333333333
196125,106059,undirected,0.125
196125,198457,undirected,0.16666666666666666
196125,31165,undirected,0.2
196125,92522,undirected,0.16666666666666666
196125,116102,undirected,0.16666666666666666
196125,197297,undirected,0.16666666666666666
196125,127565,undirected,0.125
196125,191775,undirected,0.125
196125,124300,undirected,0.16666666666666666
196125,100717,undirected,0.1
196125,183457,undirected,0.125
196125,139289,undirected,0.16666666666666666
196125,84985,undirected,0.1
196125,116869,undirected,0.125
196125,185611,undirected,0.16666666666666666
196125,201733,undirected,0.16666666666666666
196125,184669,undirected,0.16666666666666666
196125,184061,undirected,0.16666666666666666
196125,179653,undirected,0.16666666666666666
196125,193049,undirected,0.1
196125,167402,undirected,0.16666666666666666
196125,141998,undirected,0.08333333333333333
196125,189203,undirected,0.16666666666666666
196125,198685,undirected,0.25
196125,63826,undirected,0.25
196125,161288,undirected,0.125
196125,4209,undirected,0.16666666666666666
196125,192323,undirected,0.16666666666666666
196125,201600,undirected,0.16666666666666666
196125,183557,undirected,0.25
196125,5437,undirected,0.1
196125,126227,undirected,0.16666666666666666
196125,197955,undirected,0.125
196125,164677,undirected,0.16666666666666666
196125,164481,undirected,0.1
196125,175043,undirected,0.16666666666666666
196125,2738,undirected,0.125
196125,147336,undirected,0.1
196125,105357,undirected,0.16666666666666666
196125,184339,undirected,0.25
196125,5066,undirected,0.125
196125,126305,undirected,0.125
196125,121300,undirected,0.16666666666666666
196125,182767,undirected,0.1
196125,118185,undirected,0.125
196125,4475,undirected,0.125
196125,76277,undirected,0.1
196125,91304,undirected,0.125
196125,197721,undirected,0.125
196125,161988,undirected,0.125
196125,190525,undirected,0.16666666666666666
196125,157571,undirected,0.3333333333333333
196125,110453,undirected,0.16666666666666666
196125,151,undirected,0.08333333333333333
196125,136796,undirected,0.16666666666666666
196125,192645,undirected,0.5
196125,206317,undirected,0.16666666666666666
196125,181123,undirected,0.25
196125,84098,undirected,0.16666666666666666
196125,121061,undirected,0.16666666666666666
196125,6989,undirected,0.25
196125,7341,undirected,0.25
196125,204568,undirected,0.1
196125,187861,undirected,0.125
196125,58107,undirected,0.1
196125,172165,undirected,0.1
196125,193405,undirected,0.16666666666666666
196125,3783,undirected,0.125
196125,192753,undirected,0.16666666666666666
196125,131180,undirected,0.25
196125,112729,undirected,0.16226938509463348
196125,6396,undirected,0.3333333333333333
196125,202453,undirected,0.2
196125,115242,undirected,0.1
196125,85796,undirected,0.08333333333333333
196125,102025,undirected,0.1
196125,180567,undirected,0.1
196125,51917,undirected,0.3333333333333333
196125,179167,undirected,0.25
196125,176355,undirected,0.1
196125,167522,undirected,0.16666666666666666
196125,155076,undirected,0.16666666666666666
196125,87298,undirected,0.125
196125,103598,undirected,0.16666666666666666
196125,159303,undirected,0.16666666666666666
196125,193894,undirected,0.125
196125,133331,undirected,0.16666666666666666
196125,69704,undirected,0.08333333333333333
196125,186435,undirected,0.16666666666666666
196125,201678,undirected,0.16666666666666666
196125,189871,undirected,0.16666666666666666
196125,90154,undirected,0.25
196125,84972,undirected,0.16666666666666666
196125,199888,undirected,0.16666666666666666
196125,183989,undirected,0.125
196125,69729,undirected,0.08333333333333333
196125,160354,undirected,0.16666666666666666
196125,196283,undirected,0.1
196125,79471,undirected,0.16666666666666666
196125,103749,undirected,0.16666666666666666
196125,113933,undirected,0.25
196125,127126,undirected,0.125
196125,188875,undirected,0.125
196125,93563,undirected,0.13287276776598395
196125,176265,undirected,0.1
196125,178877,undirected,0.125
196125,116066,undirected,0.125
196125,130208,undirected,0.125
196125,71677,undirected,0.125
196125,117356,undirected,0.125
196125,142797,undirected,0.16666666666666666
196125,58803,undirected,0.2
196125,164471,undirected,0.25
196125,191237,undirected,0.3333333333333333
196125,108928,undirected,0.1
196125,122333,undirected,0.25
196125,8927,undirected,0.13287276776598395
196125,188953,undirected,0.08333333333333333
196125,176945,undirected,0.16666666666666666
196125,77615,undirected,0.3333333333333333
196125,190981,undirected,0.1
196125,85358,undirected,0.125
196125,74688,undirected,0.1
196125,137616,undirected,0.25
196125,33669,undirected,0.1
196125,3965,undirected,0.125
196125,166126,undirected,0.3333333333333333
196125,83232,undirected,0.125
196125,193363,undirected,0.125
196125,179045,undirected,0.07142857142857142
196125,72113,undirected,0.16666666666666666
196125,168962,undirected,0.43271836025235594
196125,81142,undirected,0.25
196125,134881,undirected,0.16666666666666666
196125,57370,undirected,0.1
196125,176175,undirected,0.16666666666666666
196125,185127,undirected,0.125
196125,170537,undirected,0.16666666666666666
196125,4810,undirected,0.16666666666666666
196125,139397,undirected,0.1
196125,176903,undirected,0.125
196125,3951,undirected,0.16666666666666666
196125,157371,undirected,0.5
196125,4917,undirected,0.16666666666666666
196125,199155,undirected,0.1
196125,69356,undirected,0.2632642988567059
196125,50821,undirected,0.33201256843815397
196125,133547,undirected,0.16666666666666666
196125,141964,undirected,0.25
196125,185383,undirected,0.125
196125,144312,undirected,0.125
196125,106423,undirected,0.1
196125,73099,undirected,0.16666666666666666
196125,47484,undirected,0.125
196125,110916,undirected,0.125
196125,58246,undirected,0.16666666666666666
196125,128161,undirected,0.3333333333333333
196125,180317,undirected,0.1
196125,187875,undirected,0.16666666666666666
196125,183435,undirected,0.1645401867854412
196125,139655,undirected,0.375
196125,5854,undirected,0.1
196125,179779,undirected,0.125
196125,3536,undirected,0.1
196125,203547,undirected,0.125
196125,183847,undirected,0.125
196125,180117,undirected,0.16666666666666666
196125,178345,undirected,0.16666666666666666
196125,194448,undirected,0.125
196125,1615,undirected,0.125
196125,3509,undirected,0.16666666666666666
196125,197119,undirected,0.16666666666666666
196125,121188,undirected,0.25
196125,107987,undirected,0.125
196125,45880,undirected,0.125
196125,190167,undirected,0.16666666666666666
7341,170945,undirected,0.12649110640673517
7341,6611,undirected,0.16666666666666666
7341,1968,undirected,0.16629752630943484
7341,8947,undirected,0.14708433912861496
7341,3504,undirected,0.1664363048887516
7341,5963,undirected,0.16666666666666666
7341,1816,undirected,0.125
7341,3950,undirected,0.16666666666666666
7341,179871,undirected,0.125
7341,138146,undirected,0.3333333333333333
7341,1409,undirected,0.10751303026631598
7341,1228,undirected,0.2653745140663655
7341,96693,undirected,0.16666666666666666
7341,668,undirected,0.16666666666666666
7341,127565,undirected,0.125
7341,189203,undirected,0.09496801147491553
7341,198685,undirected,0.1
7341,337,undirected,0.22191507318500214
7341,63826,undirected,0.1
7341,183557,undirected,0.25
7341,5437,undirected,0.1
7341,70992,undirected,0.16666666666666666
7341,7831,undirected,0.16666666666666666
7341,1963,undirected,0.125
7341,5066,undirected,0.125
7341,91529,undirected,0.13699359272024453
7341,32211,undirected,0.375
7341,48043,undirected,0.1
7341,52967,undirected,0.16666666666666666
7341,91191,undirected,0.16666666666666666
7341,42681,undirected,0.2
7341,125630,undirected,0.16666666666666666
7341,151,undirected,0.08333333333333333
7341,6641,undirected,0.19876159799998128
7341,181123,undirected,0.1
7341,187861,undirected,0.3333333333333333
7341,58107,undirected,0.1
7341,172165,undirected,0.1
7341,5602,undirected,0.125
7341,192753,undirected,0.3333333333333333
7341,131180,undirected,0.1
7341,112729,undirected,0.125
7341,2396,undirected,0.14933176390329284
7341,6396,undirected,0.125
7341,55814,undirected,0.24579039566240185
7341,138702,undirected,0.07142857142857142
7341,85796,undirected,0.2642646481094195
7341,180567,undirected,0.1
7341,51917,undirected,0.125
7341,176355,undirected,0.1
7341,155076,undirected,0.16666666666666666
7341,87298,undirected,0.125
7341,47,undirected,0.19509622465121246
7341,90154,undirected,0.1
7341,3082,undirected,0.1
7341,2001,undirected,0.26325080130738976
7341,93563,undirected,0.13333333333333333
7341,154,undirected,0.16666666666666666
7341,51380,undirected,0.125
7341,116066,undirected,0.3333333333333333
7341,71677,undirected,0.125
7341,117356,undirected,0.125
7341,142797,undirected,0.16666666666666666
7341,58803,undirected,0.5520883412024541
7341,191237,undirected,0.125
7341,108928,undirected,0.14901521263561632
7341,8927,undirected,0.1
7341,7937,undirected,0.16666666666666666
7341,74688,undirected,0.1
7341,137616,undirected,0.5
7341,3965,undirected,0.16638569497985287
7341,8968,undirected,0.16666666666666666
7341,3755,undirected,0.44064635357446386
7341,168962,undirected,0.3333333333333333
7341,81142,undirected,0.25
7341,134881,undirected,0.16666666666666666
7341,139397,undirected,0.1
7341,157371,undirected,0.25
7341,199155,undirected,0.1
7341,69356,undirected,0.2
7341,780,undirected,0.12814708288030566
7341,50821,undirected,0.1
7341,63853,undirected,0.10212722555756196
7341,141964,undirected,0.1
7341,173791,undirected,0.25
7341,106423,undirected,0.1
7341,58246,undirected,0.16666666666666666
7341,183435,undirected,0.3333333333333333
7341,1953,undirected,0.25
7341,139655,undirected,0.2
7341,3536,undirected,0.1
7341,183847,undirected,0.125
7341,90719,undirected,0.16666666666666666
7341,6016,undirected,0.4993167970201301
7341,194448,undirected,0.2051065556469219
7341,1615,undirected,0.125
7341,121188,undirected,0.1
7341,107987,undirected,0.125
7341,45880,undirected,0.18358688412231178
75816,1968,undirected,0.3333333333333333
75816,159419,undirected,0.3333333333333333
75816,27370,undirected,0.6666666666666666
75816,6464,undirected,0.25
75816,189203,undirected,0.13333333333333333
75816,192999,undirected,0.3333333333333333
75816,2496,undirected,0.3333333333333333
75816,55112,undirected,0.2222222222222222
75816,2051,undirected,0.2222222222222222
75816,175239,undirected,0.2222222222222222
75816,4989,undirected,0.7800637151924861
75816,112729,undirected,0.25
75816,1911,undirected,0.6666666666666666
75816,32300,undirected,0.25
75816,30810,undirected,0.2222222222222222
75816,87298,undirected,0.36991501890585793
75816,160233,undirected,0.6594689749025805
75816,2054,undirected,0.13837171120760175
75816,140104,undirected,0.5
75816,69704,undirected,0.125
75816,176103,undirected,0.16666666666666666
75816,193942,undirected,0.6666666666666666
75816,256,undirected,0.25
75816,2001,undirected,0.19804680956302817
75816,186309,undirected,0.5
75816,69644,undirected,0.1111111111111111
75816,4728,undirected,0.7779082155627464
75816,8809,undirected,0.25
75816,94266,undirected,0.3199179395380595
75816,71677,undirected,0.25
75816,8927,undirected,0.16666666666666666
75816,58655,undirected,0.7675766456307581
75816,8968,undirected,0.15751474869785265
75816,57370,undirected,0.2222222222222222
75816,2060,undirected,0.7470873676376284
